Community Name,Category,Crime Count,Date
BANKVIEW,Assault (Non-domestic),1,3/1/2017 0:00
BANKVIEW,Break & Enter - Commercial,5,3/1/2017 0:00
BANKVIEW,Break & Enter - Dwelling,1,3/1/2017 0:00
BANKVIEW,Break & Enter - Other Premises,1,3/1/2017 0:00
BANKVIEW,Theft FROM Vehicle,8,3/1/2017 0:00
BANKVIEW,Theft OF Vehicle,3,3/1/2017 0:00
BAYVIEW,Break & Enter - Dwelling,1,3/1/2017 0:00
BAYVIEW,Theft FROM Vehicle,1,3/1/2017 0:00
BEDDINGTON HEIGHTS,Assault (Non-domestic),1,3/1/2017 0:00
BEDDINGTON HEIGHTS,Break & Enter - Commercial,3,3/1/2017 0:00
BEDDINGTON HEIGHTS,Break & Enter - Dwelling,2,3/1/2017 0:00
BEDDINGTON HEIGHTS,Break & Enter - Other Premises,3,3/1/2017 0:00
BEDDINGTON HEIGHTS,Theft FROM Vehicle,6,3/1/2017 0:00
BEDDINGTON HEIGHTS,Theft OF Vehicle,4,3/1/2017 0:00
BELTLINE,Assault (Non-domestic),16,3/1/2017 0:00
BELTLINE,Break & Enter - Commercial,44,3/1/2017 0:00
BELTLINE,Break & Enter - Dwelling,2,3/1/2017 0:00
BELTLINE,Commercial Robbery,1,3/1/2017 0:00
BELTLINE,Street Robbery,2,3/1/2017 0:00
BELTLINE,Theft FROM Vehicle,47,3/1/2017 0:00
BELTLINE,Theft OF Vehicle,10,3/1/2017 0:00
BELTLINE,Violence Other (Non-domestic),8,3/1/2017 0:00
BONAVISTA DOWNS,Theft OF Vehicle,1,3/1/2017 0:00
BOWNESS,Assault (Non-domestic),3,3/1/2017 0:00
BOWNESS,Break & Enter - Commercial,3,3/1/2017 0:00
BOWNESS,Break & Enter - Dwelling,1,3/1/2017 0:00
BOWNESS,Break & Enter - Other Premises,1,3/1/2017 0:00
BOWNESS,Street Robbery,2,3/1/2017 0:00
BOWNESS,Theft FROM Vehicle,10,3/1/2017 0:00
BOWNESS,Theft OF Vehicle,7,3/1/2017 0:00
BOWNESS,Violence Other (Non-domestic),5,3/1/2017 0:00
BRAESIDE,Assault (Non-domestic),1,3/1/2017 0:00
BRAESIDE,Break & Enter - Dwelling,1,3/1/2017 0:00
BRAESIDE,Theft FROM Vehicle,5,3/1/2017 0:00
BRENTWOOD,Assault (Non-domestic),1,3/1/2017 0:00
BRENTWOOD,Break & Enter - Commercial,2,3/1/2017 0:00
BRENTWOOD,Break & Enter - Dwelling,1,3/1/2017 0:00
BRENTWOOD,Break & Enter - Other Premises,3,3/1/2017 0:00
BRENTWOOD,Commercial Robbery,1,3/1/2017 0:00
BRENTWOOD,Theft FROM Vehicle,8,3/1/2017 0:00
BRENTWOOD,Theft OF Vehicle,5,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Assault (Non-domestic),4,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Break & Enter - Commercial,10,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Break & Enter - Other Premises,1,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Commercial Robbery,1,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Theft FROM Vehicle,10,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Theft OF Vehicle,1,3/1/2017 0:00
BRIDGELAND/RIVERSIDE,Violence Other (Non-domestic),2,3/1/2017 0:00
BRIDLEWOOD,Commercial Robbery,1,3/1/2017 0:00
BRIDLEWOOD,Theft OF Vehicle,4,3/1/2017 0:00
BRIDLEWOOD,Violence Other (Non-domestic),1,3/1/2017 0:00
BRITANNIA,Theft FROM Vehicle,1,3/1/2017 0:00
BRITANNIA,Violence Other (Non-domestic),1,3/1/2017 0:00
BURNS INDUSTRIAL,Break & Enter - Commercial,1,3/1/2017 0:00
BURNS INDUSTRIAL,Theft FROM Vehicle,1,3/1/2017 0:00
CALGARY INTERNATIONAL AIRPORT,Assault (Non-domestic),1,3/1/2017 0:00
CALGARY INTERNATIONAL AIRPORT,Break & Enter - Commercial,1,3/1/2017 0:00
CALGARY INTERNATIONAL AIRPORT,Theft FROM Vehicle,3,3/1/2017 0:00
CALGARY INTERNATIONAL AIRPORT,Theft OF Vehicle,4,3/1/2017 0:00
CALGARY INTERNATIONAL AIRPORT,Violence Other (Non-domestic),1,3/1/2017 0:00
CAMBRIAN HEIGHTS,Break & Enter - Other Premises,1,3/1/2017 0:00
CAMBRIAN HEIGHTS,Theft OF Vehicle,1,3/1/2017 0:00
CANADA OLYMPIC PARK,Theft OF Vehicle,2,3/1/2017 0:00
CANYON MEADOWS,Assault (Non-domestic),1,3/1/2017 0:00
CANYON MEADOWS,Break & Enter - Dwelling,5,3/1/2017 0:00
CANYON MEADOWS,Theft FROM Vehicle,2,3/1/2017 0:00
CANYON MEADOWS,Theft OF Vehicle,2,3/1/2017 0:00
CANYON MEADOWS,Violence Other (Non-domestic),1,3/1/2017 0:00
CAPITOL HILL,Break & Enter - Commercial,2,3/1/2017 0:00
CAPITOL HILL,Theft FROM Vehicle,8,3/1/2017 0:00
CAPITOL HILL,Theft OF Vehicle,2,3/1/2017 0:00
CASTLERIDGE,Break & Enter - Commercial,1,3/1/2017 0:00
CASTLERIDGE,Break & Enter - Dwelling,1,3/1/2017 0:00
CASTLERIDGE,Street Robbery,1,3/1/2017 0:00
CASTLERIDGE,Theft FROM Vehicle,3,3/1/2017 0:00
CASTLERIDGE,Theft OF Vehicle,3,3/1/2017 0:00
CEDARBRAE,Theft FROM Vehicle,6,3/1/2017 0:00
CEDARBRAE,Violence Other (Non-domestic),1,3/1/2017 0:00
CHAPARRAL,Assault (Non-domestic),1,3/1/2017 0:00
CHAPARRAL,Break & Enter - Commercial,1,3/1/2017 0:00
CHAPARRAL,Break & Enter - Dwelling,1,3/1/2017 0:00
CHAPARRAL,Theft FROM Vehicle,11,3/1/2017 0:00
CHARLESWOOD,Break & Enter - Dwelling,1,3/1/2017 0:00
CHARLESWOOD,Break & Enter - Other Premises,1,3/1/2017 0:00
CHARLESWOOD,Theft FROM Vehicle,4,3/1/2017 0:00
CHARLESWOOD,Theft OF Vehicle,1,3/1/2017 0:00
CHINATOWN,Break & Enter - Commercial,1,3/1/2017 0:00
CHINOOK PARK,Theft FROM Vehicle,1,3/1/2017 0:00
CITADEL,Break & Enter - Dwelling,2,3/1/2017 0:00
CITADEL,Theft FROM Vehicle,3,3/1/2017 0:00
CITYSCAPE,Break & Enter - Commercial,1,3/1/2017 0:00
CLIFF BUNGALOW,Assault (Non-domestic),1,3/1/2017 0:00
CLIFF BUNGALOW,Break & Enter - Commercial,1,3/1/2017 0:00
CLIFF BUNGALOW,Theft FROM Vehicle,5,3/1/2017 0:00
COACH HILL,Theft FROM Vehicle,2,3/1/2017 0:00
COLLINGWOOD,Break & Enter - Commercial,1,3/1/2017 0:00
COLLINGWOOD,Break & Enter - Dwelling,1,3/1/2017 0:00
COLLINGWOOD,Theft FROM Vehicle,2,3/1/2017 0:00
COLLINGWOOD,Theft OF Vehicle,2,3/1/2017 0:00
COPPERFIELD,Assault (Non-domestic),1,3/1/2017 0:00
COPPERFIELD,Theft FROM Vehicle,4,3/1/2017 0:00
COPPERFIELD,Violence Other (Non-domestic),1,3/1/2017 0:00
CORAL SPRINGS,Break & Enter - Dwelling,1,3/1/2017 0:00
CORAL SPRINGS,Theft FROM Vehicle,3,3/1/2017 0:00
COUGAR RIDGE,Break & Enter - Dwelling,1,3/1/2017 0:00
COUGAR RIDGE,Theft FROM Vehicle,6,3/1/2017 0:00
COUGAR RIDGE,Theft OF Vehicle,3,3/1/2017 0:00
COUNTRY HILLS,Assault (Non-domestic),1,3/1/2017 0:00
COUNTRY HILLS,Break & Enter - Commercial,1,3/1/2017 0:00
COUNTRY HILLS,Break & Enter - Dwelling,1,3/1/2017 0:00
COUNTRY HILLS,Theft FROM Vehicle,1,3/1/2017 0:00
COUNTRY HILLS VILLAGE,Break & Enter - Commercial,4,3/1/2017 0:00
COUNTRY HILLS VILLAGE,Theft FROM Vehicle,5,3/1/2017 0:00
COVENTRY HILLS,Assault (Non-domestic),2,3/1/2017 0:00
COVENTRY HILLS,Break & Enter - Dwelling,1,3/1/2017 0:00
COVENTRY HILLS,Break & Enter - Other Premises,1,3/1/2017 0:00
COVENTRY HILLS,Commercial Robbery,1,3/1/2017 0:00
COVENTRY HILLS,Theft FROM Vehicle,8,3/1/2017 0:00
COVENTRY HILLS,Theft OF Vehicle,4,3/1/2017 0:00
CRANSTON,Assault (Non-domestic),1,3/1/2017 0:00
CRANSTON,Break & Enter - Commercial,2,3/1/2017 0:00
CRANSTON,Break & Enter - Dwelling,1,3/1/2017 0:00
CRANSTON,Theft FROM Vehicle,8,3/1/2017 0:00
CRANSTON,Theft OF Vehicle,2,3/1/2017 0:00
CRANSTON,Violence Other (Non-domestic),1,3/1/2017 0:00
CRESCENT HEIGHTS,Assault (Non-domestic),3,3/1/2017 0:00
CRESCENT HEIGHTS,Break & Enter - Commercial,6,3/1/2017 0:00
CRESCENT HEIGHTS,Break & Enter - Dwelling,4,3/1/2017 0:00
CRESCENT HEIGHTS,Break & Enter - Other Premises,1,3/1/2017 0:00
CRESCENT HEIGHTS,Theft FROM Vehicle,14,3/1/2017 0:00
CRESCENT HEIGHTS,Theft OF Vehicle,4,3/1/2017 0:00
CURRIE BARRACKS,Break & Enter - Commercial,1,3/1/2017 0:00
DALHOUSIE,Theft FROM Vehicle,4,3/1/2017 0:00
DALHOUSIE,Theft OF Vehicle,1,3/1/2017 0:00
DALHOUSIE,Violence Other (Non-domestic),1,3/1/2017 0:00
DEER RIDGE,Theft FROM Vehicle,7,3/1/2017 0:00
DEER RIDGE,Theft OF Vehicle,3,3/1/2017 0:00
DEER RIDGE,Violence Other (Non-domestic),2,3/1/2017 0:00
DEER RUN,Break & Enter - Dwelling,1,3/1/2017 0:00
DEER RUN,Break & Enter - Other Premises,2,3/1/2017 0:00
DEER RUN,Theft FROM Vehicle,3,3/1/2017 0:00
DEER RUN,Theft OF Vehicle,1,3/1/2017 0:00
DEER RUN,Violence Other (Non-domestic),1,3/1/2017 0:00
DEERFOOT BUSINESS CENTRE,Theft OF Vehicle,1,3/1/2017 0:00
DISCOVERY RIDGE,Break & Enter - Commercial,4,3/1/2017 0:00
DISCOVERY RIDGE,Break & Enter - Dwelling,1,3/1/2017 0:00
DISCOVERY RIDGE,Theft FROM Vehicle,4,3/1/2017 0:00
DISCOVERY RIDGE,Theft OF Vehicle,2,3/1/2017 0:00
DOUGLASDALE/GLEN,Break & Enter - Commercial,1,3/1/2017 0:00
DOUGLASDALE/GLEN,Theft FROM Vehicle,5,3/1/2017 0:00
DOUGLASDALE/GLEN,Theft OF Vehicle,6,3/1/2017 0:00
DOUGLASDALE/GLEN,Violence Other (Non-domestic),1,3/1/2017 0:00
DOVER,Assault (Non-domestic),3,3/1/2017 0:00
DOVER,Break & Enter - Commercial,1,3/1/2017 0:00
DOVER,Break & Enter - Dwelling,3,3/1/2017 0:00
DOVER,Break & Enter - Other Premises,3,3/1/2017 0:00
DOVER,Commercial Robbery,2,3/1/2017 0:00
DOVER,Street Robbery,1,3/1/2017 0:00
DOVER,Theft FROM Vehicle,10,3/1/2017 0:00
DOVER,Theft OF Vehicle,13,3/1/2017 0:00
DOVER,Violence Other (Non-domestic),1,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Assault (Non-domestic),30,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Break & Enter - Commercial,28,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Break & Enter - Dwelling,1,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Commercial Robbery,1,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Street Robbery,1,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Theft FROM Vehicle,38,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Theft OF Vehicle,10,3/1/2017 0:00
DOWNTOWN COMMERCIAL CORE,Violence Other (Non-domestic),5,3/1/2017 0:00
DOWNTOWN EAST VILLAGE,Assault (Non-domestic),2,3/1/2017 0:00
DOWNTOWN EAST VILLAGE,Break & Enter - Commercial,2,3/1/2017 0:00
DOWNTOWN EAST VILLAGE,Street Robbery,2,3/1/2017 0:00
DOWNTOWN EAST VILLAGE,Theft FROM Vehicle,1,3/1/2017 0:00
DOWNTOWN EAST VILLAGE,Theft OF Vehicle,2,3/1/2017 0:00
DOWNTOWN EAST VILLAGE,Violence Other (Non-domestic),1,3/1/2017 0:00
DOWNTOWN WEST END,Theft FROM Vehicle,3,3/1/2017 0:00
DOWNTOWN WEST END,Theft OF Vehicle,1,3/1/2017 0:00
DOWNTOWN WEST END,Violence Other (Non-domestic),1,3/1/2017 0:00
EAGLE RIDGE,Assault (Non-domestic),1,3/1/2017 0:00
EAST FAIRVIEW INDUSTRIAL,Assault (Non-domestic),3,3/1/2017 0:00
EAST FAIRVIEW INDUSTRIAL,Break & Enter - Commercial,1,3/1/2017 0:00
EAST FAIRVIEW INDUSTRIAL,Theft FROM Vehicle,2,3/1/2017 0:00
EAST SHEPARD INDUSTRIAL,Assault (Non-domestic),3,3/1/2017 0:00
EAST SHEPARD INDUSTRIAL,Break & Enter - Commercial,2,3/1/2017 0:00
EAST SHEPARD INDUSTRIAL,Theft FROM Vehicle,3,3/1/2017 0:00
EAST SHEPARD INDUSTRIAL,Theft OF Vehicle,1,3/1/2017 0:00
EASTFIELD,Break & Enter - Commercial,1,3/1/2017 0:00
EAU CLAIRE,Assault (Non-domestic),1,3/1/2017 0:00
EAU CLAIRE,Theft FROM Vehicle,1,3/1/2017 0:00
EAU CLAIRE,Violence Other (Non-domestic),1,3/1/2017 0:00
EDGEMONT,Break & Enter - Dwelling,4,3/1/2017 0:00
EDGEMONT,Commercial Robbery,1,3/1/2017 0:00
EDGEMONT,Theft FROM Vehicle,4,3/1/2017 0:00
EDGEMONT,Theft OF Vehicle,3,3/1/2017 0:00
EDGEMONT,Violence Other (Non-domestic),3,3/1/2017 0:00
ELBOW PARK,Break & Enter - Dwelling,1,3/1/2017 0:00
ELBOW PARK,Theft FROM Vehicle,2,3/1/2017 0:00
ELBOW PARK,Theft OF Vehicle,1,3/1/2017 0:00
ELBOYA,Theft FROM Vehicle,6,3/1/2017 0:00
ELBOYA,Theft OF Vehicle,2,3/1/2017 0:00
ERIN WOODS,Assault (Non-domestic),1,3/1/2017 0:00
ERIN WOODS,Break & Enter - Commercial,1,3/1/2017 0:00
ERIN WOODS,Theft FROM Vehicle,5,3/1/2017 0:00
ERIN WOODS,Theft OF Vehicle,3,3/1/2017 0:00
ERIN WOODS,Violence Other (Non-domestic),1,3/1/2017 0:00
ERLTON,Theft FROM Vehicle,2,3/1/2017 0:00
EVANSTON,Assault (Non-domestic),2,3/1/2017 0:00
EVANSTON,Break & Enter - Commercial,1,3/1/2017 0:00
EVANSTON,Break & Enter - Dwelling,1,3/1/2017 0:00
EVANSTON,Theft FROM Vehicle,8,3/1/2017 0:00
EVANSTON,Theft OF Vehicle,1,3/1/2017 0:00
EVERGREEN,Assault (Non-domestic),1,3/1/2017 0:00
EVERGREEN,Break & Enter - Other Premises,1,3/1/2017 0:00
EVERGREEN,Theft FROM Vehicle,4,3/1/2017 0:00
EVERGREEN,Violence Other (Non-domestic),1,3/1/2017 0:00
FAIRVIEW,Assault (Non-domestic),1,3/1/2017 0:00
FAIRVIEW,Break & Enter - Other Premises,2,3/1/2017 0:00
FAIRVIEW,Theft FROM Vehicle,6,3/1/2017 0:00
FAIRVIEW,Theft OF Vehicle,4,3/1/2017 0:00
FAIRVIEW,Violence Other (Non-domestic),2,3/1/2017 0:00
FAIRVIEW INDUSTRIAL,Break & Enter - Commercial,2,3/1/2017 0:00
FAIRVIEW INDUSTRIAL,Theft FROM Vehicle,1,3/1/2017 0:00
FAIRVIEW INDUSTRIAL,Theft OF Vehicle,3,3/1/2017 0:00
FAIRVIEW INDUSTRIAL,Violence Other (Non-domestic),1,3/1/2017 0:00
FALCONRIDGE,Assault (Non-domestic),3,3/1/2017 0:00
FALCONRIDGE,Break & Enter - Other Premises,2,3/1/2017 0:00
FALCONRIDGE,Theft FROM Vehicle,6,3/1/2017 0:00
FALCONRIDGE,Theft OF Vehicle,9,3/1/2017 0:00
FALCONRIDGE,Violence Other (Non-domestic),2,3/1/2017 0:00
FISH CREEK PARK,Theft FROM Vehicle,1,3/1/2017 0:00
FOOTHILLS,Assault (Non-domestic),2,3/1/2017 0:00
FOOTHILLS,Break & Enter - Commercial,10,3/1/2017 0:00
FOOTHILLS,Break & Enter - Dwelling,1,3/1/2017 0:00
FOOTHILLS,Break & Enter - Other Premises,1,3/1/2017 0:00
FOOTHILLS,Theft FROM Vehicle,9,3/1/2017 0:00
FOOTHILLS,Theft OF Vehicle,2,3/1/2017 0:00
FOREST HEIGHTS,Assault (Non-domestic),3,3/1/2017 0:00
FOREST HEIGHTS,Break & Enter - Commercial,1,3/1/2017 0:00
FOREST HEIGHTS,Break & Enter - Dwelling,1,3/1/2017 0:00
FOREST HEIGHTS,Break & Enter - Other Premises,1,3/1/2017 0:00
FOREST HEIGHTS,Commercial Robbery,2,3/1/2017 0:00
FOREST HEIGHTS,Street Robbery,1,3/1/2017 0:00
FOREST HEIGHTS,Theft FROM Vehicle,4,3/1/2017 0:00
FOREST HEIGHTS,Theft OF Vehicle,4,3/1/2017 0:00
FOREST LAWN,Assault (Non-domestic),9,3/1/2017 0:00
FOREST LAWN,Break & Enter - Dwelling,4,3/1/2017 0:00
FOREST LAWN,Break & Enter - Other Premises,3,3/1/2017 0:00
FOREST LAWN,Street Robbery,2,3/1/2017 0:00
FOREST LAWN,Theft FROM Vehicle,13,3/1/2017 0:00
FOREST LAWN,Theft OF Vehicle,12,3/1/2017 0:00
FOREST LAWN,Violence Other (Non-domestic),3,3/1/2017 0:00
FOREST LAWN INDUSTRIAL,Break & Enter - Commercial,2,3/1/2017 0:00
FOREST LAWN INDUSTRIAL,Theft FROM Vehicle,2,3/1/2017 0:00
FOREST LAWN INDUSTRIAL,Theft OF Vehicle,1,3/1/2017 0:00
FRANKLIN,Assault (Non-domestic),2,3/1/2017 0:00
FRANKLIN,Break & Enter - Commercial,5,3/1/2017 0:00
FRANKLIN,Street Robbery,1,3/1/2017 0:00
FRANKLIN,Theft FROM Vehicle,7,3/1/2017 0:00
FRANKLIN,Theft OF Vehicle,5,3/1/2017 0:00
FRANKLIN,Violence Other (Non-domestic),1,3/1/2017 0:00
GLAMORGAN,Break & Enter - Commercial,1,3/1/2017 0:00
GLAMORGAN,Theft FROM Vehicle,6,3/1/2017 0:00
GLAMORGAN,Theft OF Vehicle,3,3/1/2017 0:00
GLENBROOK,Assault (Non-domestic),1,3/1/2017 0:00
GLENBROOK,Break & Enter - Commercial,3,3/1/2017 0:00
GLENBROOK,Break & Enter - Dwelling,1,3/1/2017 0:00
GLENBROOK,Break & Enter - Other Premises,1,3/1/2017 0:00
GLENBROOK,Theft FROM Vehicle,2,3/1/2017 0:00
GLENBROOK,Theft OF Vehicle,3,3/1/2017 0:00
GLENDALE,Assault (Non-domestic),1,3/1/2017 0:00
GLENDALE,Theft FROM Vehicle,3,3/1/2017 0:00
GLENDEER BUSINESS PARK,Violence Other (Non-domestic),1,3/1/2017 0:00
GLENMORE PARK,Break & Enter - Commercial,1,3/1/2017 0:00
GLENMORE PARK,Theft FROM Vehicle,1,3/1/2017 0:00
GOLDEN TRIANGLE,Break & Enter - Commercial,1,3/1/2017 0:00
GREAT PLAINS,Break & Enter - Commercial,2,3/1/2017 0:00
GREAT PLAINS,Theft FROM Vehicle,6,3/1/2017 0:00
GREENVIEW,Break & Enter - Commercial,1,3/1/2017 0:00
GREENVIEW,Street Robbery,1,3/1/2017 0:00
GREENVIEW,Theft OF Vehicle,3,3/1/2017 0:00
GREENVIEW,Violence Other (Non-domestic),1,3/1/2017 0:00
GREENVIEW INDUSTRIAL PARK,Assault (Non-domestic),1,3/1/2017 0:00
GREENVIEW INDUSTRIAL PARK,Break & Enter - Commercial,2,3/1/2017 0:00
GREENVIEW INDUSTRIAL PARK,Theft FROM Vehicle,2,3/1/2017 0:00
GREENVIEW INDUSTRIAL PARK,Theft OF Vehicle,2,3/1/2017 0:00
HAMPTONS,Break & Enter - Dwelling,2,3/1/2017 0:00
HAMPTONS,Theft FROM Vehicle,1,3/1/2017 0:00
HARVEST HILLS,Break & Enter - Dwelling,1,3/1/2017 0:00
HARVEST HILLS,Theft FROM Vehicle,5,3/1/2017 0:00
HARVEST HILLS,Theft OF Vehicle,2,3/1/2017 0:00
HAWKWOOD,Assault (Non-domestic),2,3/1/2017 0:00
HAWKWOOD,Break & Enter - Dwelling,3,3/1/2017 0:00
HAWKWOOD,Theft FROM Vehicle,3,3/1/2017 0:00
HAWKWOOD,Theft OF Vehicle,1,3/1/2017 0:00
HAYSBORO,Assault (Non-domestic),3,3/1/2017 0:00
HAYSBORO,Break & Enter - Dwelling,3,3/1/2017 0:00
HAYSBORO,Theft FROM Vehicle,7,3/1/2017 0:00
HAYSBORO,Theft OF Vehicle,2,3/1/2017 0:00
HIDDEN VALLEY,Assault (Non-domestic),1,3/1/2017 0:00
HIDDEN VALLEY,Break & Enter - Dwelling,2,3/1/2017 0:00
HIDDEN VALLEY,Theft FROM Vehicle,14,3/1/2017 0:00
HIDDEN VALLEY,Violence Other (Non-domestic),2,3/1/2017 0:00
HIGHFIELD,Break & Enter - Commercial,7,3/1/2017 0:00
HIGHFIELD,Theft FROM Vehicle,2,3/1/2017 0:00
HIGHLAND PARK,Assault (Non-domestic),2,3/1/2017 0:00
HIGHLAND PARK,Break & Enter - Dwelling,1,3/1/2017 0:00
HIGHLAND PARK,Theft FROM Vehicle,1,3/1/2017 0:00
HIGHLAND PARK,Theft OF Vehicle,1,3/1/2017 0:00
HIGHLAND PARK,Violence Other (Non-domestic),2,3/1/2017 0:00
HIGHWOOD,Assault (Non-domestic),1,3/1/2017 0:00
HIGHWOOD,Break & Enter - Commercial,1,3/1/2017 0:00
HIGHWOOD,Theft OF Vehicle,4,3/1/2017 0:00
HIGHWOOD,Violence Other (Non-domestic),1,3/1/2017 0:00
HILLHURST,Assault (Non-domestic),1,3/1/2017 0:00
HILLHURST,Break & Enter - Other Premises,1,3/1/2017 0:00
HILLHURST,Commercial Robbery,2,3/1/2017 0:00
HILLHURST,Theft FROM Vehicle,7,3/1/2017 0:00
HILLHURST,Violence Other (Non-domestic),2,3/1/2017 0:00
HORIZON,Assault (Non-domestic),2,3/1/2017 0:00
HORIZON,Theft FROM Vehicle,3,3/1/2017 0:00
HORIZON,Theft OF Vehicle,2,3/1/2017 0:00
HORIZON,Violence Other (Non-domestic),1,3/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Break & Enter - Commercial,1,3/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Break & Enter - Dwelling,1,3/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Break & Enter - Other Premises,1,3/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Theft FROM Vehicle,2,3/1/2017 0:00
HOUNSFIELD HEIGHTS/BRIAR HILL,Theft OF Vehicle,1,3/1/2017 0:00
HUNTINGTON HILLS,Assault (Non-domestic),3,3/1/2017 0:00
HUNTINGTON HILLS,Break & Enter - Commercial,7,3/1/2017 0:00
HUNTINGTON HILLS,Break & Enter - Dwelling,1,3/1/2017 0:00
HUNTINGTON HILLS,Break & Enter - Other Premises,5,3/1/2017 0:00
HUNTINGTON HILLS,Commercial Robbery,3,3/1/2017 0:00
HUNTINGTON HILLS,Street Robbery,1,3/1/2017 0:00
HUNTINGTON HILLS,Theft FROM Vehicle,16,3/1/2017 0:00
HUNTINGTON HILLS,Theft OF Vehicle,10,3/1/2017 0:00
INGLEWOOD,Assault (Non-domestic),1,3/1/2017 0:00
INGLEWOOD,Break & Enter - Commercial,1,3/1/2017 0:00
INGLEWOOD,Theft FROM Vehicle,1,3/1/2017 0:00
INGLEWOOD,Theft OF Vehicle,2,3/1/2017 0:00
KELVIN GROVE,Break & Enter - Dwelling,1,3/1/2017 0:00
KELVIN GROVE,Theft FROM Vehicle,4,3/1/2017 0:00
KILLARNEY/GLENGARRY,Assault (Non-domestic),2,3/1/2017 0:00
KILLARNEY/GLENGARRY,Break & Enter - Commercial,5,3/1/2017 0:00
KILLARNEY/GLENGARRY,Break & Enter - Dwelling,4,3/1/2017 0:00
KILLARNEY/GLENGARRY,Break & Enter - Other Premises,3,3/1/2017 0:00
KILLARNEY/GLENGARRY,Commercial Robbery,2,3/1/2017 0:00
KILLARNEY/GLENGARRY,Theft FROM Vehicle,9,3/1/2017 0:00
KILLARNEY/GLENGARRY,Theft OF Vehicle,2,3/1/2017 0:00
KILLARNEY/GLENGARRY,Violence Other (Non-domestic),1,3/1/2017 0:00
KINCORA,Assault (Non-domestic),1,3/1/2017 0:00
KINCORA,Break & Enter - Dwelling,1,3/1/2017 0:00
KINCORA,Break & Enter - Other Premises,1,3/1/2017 0:00
KINCORA,Theft FROM Vehicle,2,3/1/2017 0:00
KINCORA,Theft OF Vehicle,3,3/1/2017 0:00
KINGSLAND,Assault (Non-domestic),3,3/1/2017 0:00
KINGSLAND,Break & Enter - Commercial,1,3/1/2017 0:00
KINGSLAND,Break & Enter - Other Premises,1,3/1/2017 0:00
KINGSLAND,Theft FROM Vehicle,3,3/1/2017 0:00
KINGSLAND,Theft OF Vehicle,7,3/1/2017 0:00
LAKE BONAVISTA,Break & Enter - Commercial,2,3/1/2017 0:00
LAKE BONAVISTA,Break & Enter - Dwelling,1,3/1/2017 0:00
LAKE BONAVISTA,Break & Enter - Other Premises,3,3/1/2017 0:00
LAKE BONAVISTA,Theft FROM Vehicle,6,3/1/2017 0:00
LAKE BONAVISTA,Theft OF Vehicle,1,3/1/2017 0:00
LAKE BONAVISTA,Violence Other (Non-domestic),1,3/1/2017 0:00
LAKEVIEW,Violence Other (Non-domestic),1,3/1/2017 0:00
LEGACY,Break & Enter - Commercial,1,3/1/2017 0:00
LEGACY,Theft OF Vehicle,1,3/1/2017 0:00
LINCOLN PARK,Theft FROM Vehicle,2,3/1/2017 0:00
LINCOLN PARK,Theft OF Vehicle,2,3/1/2017 0:00
LINCOLN PARK,Violence Other (Non-domestic),2,3/1/2017 0:00
LOWER MOUNT ROYAL,Assault (Non-domestic),3,3/1/2017 0:00
LOWER MOUNT ROYAL,Break & Enter - Commercial,3,3/1/2017 0:00
LOWER MOUNT ROYAL,Theft FROM Vehicle,6,3/1/2017 0:00
LOWER MOUNT ROYAL,Theft OF Vehicle,2,3/1/2017 0:00
LOWER MOUNT ROYAL,Violence Other (Non-domestic),1,3/1/2017 0:00
MACEWAN GLEN,Break & Enter - Dwelling,2,3/1/2017 0:00
MACEWAN GLEN,Theft FROM Vehicle,1,3/1/2017 0:00
MACEWAN GLEN,Theft OF Vehicle,1,3/1/2017 0:00
MACEWAN GLEN,Violence Other (Non-domestic),1,3/1/2017 0:00
MAHOGANY,Break & Enter - Commercial,3,3/1/2017 0:00
MAHOGANY,Break & Enter - Other Premises,1,3/1/2017 0:00
MAHOGANY,Theft FROM Vehicle,1,3/1/2017 0:00
MAHOGANY,Violence Other (Non-domestic),1,3/1/2017 0:00
MANCHESTER,Assault (Non-domestic),2,3/1/2017 0:00
MANCHESTER,Theft FROM Vehicle,2,3/1/2017 0:00
MANCHESTER,Theft OF Vehicle,1,3/1/2017 0:00
MANCHESTER INDUSTRIAL,Assault (Non-domestic),1,3/1/2017 0:00
MANCHESTER INDUSTRIAL,Break & Enter - Commercial,4,3/1/2017 0:00
